gene_id,is_tf,functional_class,go_terms,metabolic_pathways,degree,in_degree,out_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality
SCO_5144,False,Amino Acid Metabolism,GO:0003824,Phenylalanine metabolism - Streptomyces coelicolor (path:sco00360); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120),0,0,0,0.0,0.0,0.010977087289206643
SCO_6093,False,,GO:0016829,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7772,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4858,False,Carbon Metabolism; Secondary Metabolism,GO:0016020;GO:0009055;GO:0006099,Citrate cycle (TCA cycle) - Streptomyces coelicolor (path:sco00020); Oxidative phosphorylation - Streptomyces coelicolor (path:sco00190); Butanoate metabolism - Streptomyces coelicolor (path:sco00650); Other carbon fixation pathways - Streptomyces coelicolor (path:sco00720); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200),0,0,0,0.0,0.0,0.010977087289206643
SCO_4237,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1239,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3968,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7072,False,,GO:0004371;GO:0006071;GO:0016772,Glycerolipid metabolism - Streptomyces coelicolor (path:sco00561); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_8180,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8193,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6774,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5810,False,,GO:0022857;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6446,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3237,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6418,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6786,False,,GO:0016705,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2678,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2777,False,Amino Acid Metabolism,,"Valine, leucine and isoleucine degradation - Streptomyces coelicolor (path:sco00280); Metabolic pathways - Streptomyces coelicolor (path:sco01100)",0,0,0,0.0,0.0,0.010977087289206643
SCO_3124,False,,GO:0003735;GO:0006412;GO:0005840;GO:0008097,Ribosome - Streptomyces coelicolor (path:sco03010),0,0,0,0.0,0.0,0.010977087289206643
SCO_4359,False,,GO:0005524;GO:0016887;GO:0043215;GO:1900753,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4725,False,,GO:0003743;GO:0006413;GO:0003723,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7680,False,,GO:0005524;GO:0016887,Quorum sensing - Streptomyces coelicolor (path:sco02024),0,0,0,0.0,0.0,0.010977087289206643
SCO_2450,False,,GO:0004672;GO:0005524;GO:0006468,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1694,False,,GO:0016787;GO:0017000,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7414,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8038,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1152,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3745,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2860,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8134,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0207,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2581,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4598,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0287,True,,GO:0003700;GO:0043565;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3374,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3654,False,,GO:0000155;GO:0046983;GO:0000160;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2812,False,,GO:0022857;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0557,True,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3004,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5018,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1815,False,Secondary Metabolism,GO:0004316;GO:0051287;GO:0006633;GO:0016491,Fatty acid biosynthesis - Streptomyces coelicolor (path:sco00061); Prodigiosin biosynthesis - Streptomyces coelicolor (path:sco00333); Biotin metabolism - Streptomyces coelicolor (path:sco00780); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Fatty acid metabolism - Streptomyces coelicolor (path:sco01212); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),0,0,0,0.0,0.0,0.010977087289206643
SCO_1248,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0053,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7871,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2917,False,,GO:0004516;GO:0009435,Nicotinate and nicotinamide metabolism - Streptomyces coelicolor (path:sco00760); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),0,0,0,0.0,0.0,0.010977087289206643
SCO_3804,True,,GO:0003700;GO:0043565;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7056,True,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5957,False,,GO:0022857;GO:0055085,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5698,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2845,False,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2505,False,,GO:0046872;GO:0006829;GO:0030001;GO:0007155,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_5375,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0818,False,,GO:0005524;GO:0016887,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1190,False,,GO:0022857;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7014,False,,GO:0003677;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6018,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3131,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2383,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7035,False,Amino Acid Metabolism,GO:0016491,"Alanine, aspartate and glutamate metabolism - Streptomyces coelicolor (path:sco00250); Lysine degradation - Streptomyces coelicolor (path:sco00310); Tyrosine metabolism - Streptomyces coelicolor (path:sco00350); Butanoate metabolism - Streptomyces coelicolor (path:sco00650); Nicotinate and nicotinamide metabolism - Streptomyces coelicolor (path:sco00760); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",0,0,0,0.0,0.0,0.010977087289206643
SCO_2284,False,,GO:0022857;GO:0055085;GO:0042910;GO:1990961;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5973,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0048,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1496,False,Amino Acid Metabolism; Secondary Metabolism,GO:0004107;GO:0009073,"Phenylalanine, tyrosine and tryptophan biosynthesis - Streptomyces coelicolor (path:sco00400); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_3399,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6535,False,,GO:0016491;GO:0008940;GO:0042126;GO:0009325,Nitrogen metabolism - Streptomyces coelicolor (path:sco00910); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Nitrogen cycle - Streptomyces coelicolor (path:sco01310); Two-component system - Streptomyces coelicolor (path:sco02020),0,0,0,0.0,0.0,0.010977087289206643
SCO_3802,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7895,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3702,False,,GO:0008703;GO:0009231,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8291,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0805,False,,GO:0008233;GO:0006508,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3893,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5260,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2449,False,,GO:0005524;GO:0016887,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3200,False,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1818,False,,GO:0000166;GO:0004812;GO:0005524;GO:0006418;GO:0003723;GO:0004831;GO:0006437,Aminoacyl-tRNA biosynthesis - Streptomyces coelicolor (path:sco00970),0,0,0,0.0,0.0,0.010977087289206643
SCO_1309,True,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6401,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1099,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0528,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4561,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3109,False,,GO:0003684;GO:0005524;GO:0006281,Nucleotide excision repair - Streptomyces coelicolor (path:sco03420),0,0,0,0.0,0.0,0.010977087289206643
SCO_0477,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4420,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5215,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2889,False,,GO:0022857;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1781,False,,GO:0003951;GO:0006741,Nicotinate and nicotinamide metabolism - Streptomyces coelicolor (path:sco00760); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240),0,0,0,0.0,0.0,0.010977087289206643
SCO_3257,False,,GO:0000166;GO:0003677;GO:0005524,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1149,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5034,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2635,False,Amino Acid Metabolism,GO:0004177;GO:0006508,Glutathione metabolism - Streptomyces coelicolor (path:sco00480); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_3673,False,,GO:0051536,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4097,False,,GO:0022857;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3601,False,,GO:0006813;GO:0008324,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3770,False,,GO:0004497;GO:0005506;GO:0016705;GO:0020037,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4384,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6607,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3639,False,,GO:0000155;GO:0046983;GO:0000160;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0393,False,,,Starch and sucrose metabolism - Streptomyces coelicolor (path:sco00500); Amino sugar and nucleotide sugar metabolism - Streptomyces coelicolor (path:sco00520); Biosynthesis of various nucleotide sugars - Streptomyces coelicolor (path:sco00541); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of nucleotide sugars - Streptomyces coelicolor (path:sco01250),0,0,0,0.0,0.0,0.010977087289206643
SCO_6466,False,Amino Acid Metabolism; Secondary Metabolism,GO:0008887;GO:0031388,"Glycine, serine and threonine metabolism - Streptomyces coelicolor (path:sco00260); Glycerolipid metabolism - Streptomyces coelicolor (path:sco00561); Glyoxylate and dicarboxylate metabolism - Streptomyces coelicolor (path:sco00630); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",0,0,0,0.0,0.0,0.010977087289206643
SCO_6957,False,,GO:0008324;GO:0006812;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6909,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7113,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0582,True,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7320,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0015,False,,GO:0006814;GO:0006885;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5783,False,,GO:0006813;GO:0008324,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8045,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7450,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0722,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0026,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6066,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4676,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5244,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0987,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0006,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8073,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0653,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2382,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3418,False,,GO:0005524;GO:0016887;GO:0043215;GO:1900753,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1752,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2129,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6139,False,,GO:0000155;GO:0046983;GO:0000160;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2250,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8062,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3892,False,,GO:0003700;GO:0006352;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1843,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1729,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3478,False,Carbon Metabolism; Amino Acid Metabolism; Secondary Metabolism,,"Glycine, serine and threonine metabolism - Streptomyces coelicolor (path:sco00260); Cysteine and methionine metabolism - Streptomyces coelicolor (path:sco00270); Methane metabolism - Streptomyces coelicolor (path:sco00680); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_4175,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3175,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5016,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3981,True,,GO:0003700;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0020,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5388,False,,GO:0004519,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4765,False,,GO:0003824;GO:0030151;GO:0030170,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4258,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0897,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6207,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2015,False,,GO:0016787;GO:0009166;GO:0000166;GO:0016788;GO:0046872,Purine metabolism - Streptomyces coelicolor (path:sco00230); Pyrimidine metabolism - Streptomyces coelicolor (path:sco00240); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_4962,False,Carbon Metabolism; Amino Acid Metabolism; Secondary Metabolism,GO:0004794;GO:0006567;GO:0030170;GO:0006520,"Glycine, serine and threonine metabolism - Streptomyces coelicolor (path:sco00260); Valine, leucine and isoleucine biosynthesis - Streptomyces coelicolor (path:sco00290); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",0,0,0,0.0,0.0,0.010977087289206643
SCO_7333,False,,,Starch and sucrose metabolism - Streptomyces coelicolor (path:sco00500); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_3733,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6135,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0639,False,,GO:0004222;GO:0006508,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4517,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1056,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1900,False,,GO:0055085;GO:0016020,ABC transporters - Streptomyces coelicolor (path:sco02010),0,0,0,0.0,0.0,0.010977087289206643
SCO_5387,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2187,False,,GO:0008745;GO:0009253;GO:0008270,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6694,True,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6282,False,,GO:0016491,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0095,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7989,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1208,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6727,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1562,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6834,False,,GO:0016491;GO:0004791;GO:0019430;GO:0005737,Selenocompound metabolism - Streptomyces coelicolor (path:sco00450),0,0,0,0.0,0.0,0.010977087289206643
SCO_6073,False,Secondary Metabolism,,Sesquiterpenoid and triterpenoid biosynthesis - Streptomyces coelicolor (path:sco00909); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110),0,0,0,0.0,0.0,0.010977087289206643
SCO_0928,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7070,False,,GO:0016977,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5000,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6033,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1669,False,,GO:0016705,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0306,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1487,False,Amino Acid Metabolism,GO:0016597;GO:0016743;GO:0006520;GO:0004070;GO:0006207,"Pyrimidine metabolism - Streptomyces coelicolor (path:sco00240); Alanine, aspartate and glutamate metabolism - Streptomyces coelicolor (path:sco00250); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240)",0,0,0,0.0,0.0,0.010977087289206643
SCO_0216,False,,GO:0016491;GO:0008940;GO:0042126;GO:0009325;GO:0051539,Nitrogen metabolism - Streptomyces coelicolor (path:sco00910); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Nitrogen cycle - Streptomyces coelicolor (path:sco01310); Two-component system - Streptomyces coelicolor (path:sco02020),0,0,0,0.0,0.0,0.010977087289206643
SCO_0504,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_8282,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4797,False,,GO:0003678;GO:0006268;GO:0005737,Nucleotide excision repair - Streptomyces coelicolor (path:sco03420); Mismatch repair - Streptomyces coelicolor (path:sco03430),0,0,0,0.0,0.0,0.010977087289206643
SCO_1814,False,Secondary Metabolism,GO:0004318;GO:0006633,Mycolic acid biosynthesis - Streptomyces coelicolor (path:sco00074); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110),0,0,0,0.0,0.0,0.010977087289206643
SCO_2826,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5216,False,,GO:0003677;GO:0003700;GO:0016987;GO:0006352;GO:0006355,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1234,False,Amino Acid Metabolism,GO:0009039;GO:0016151,Arginine biosynthesis - Streptomyces coelicolor (path:sco00220); Purine metabolism - Streptomyces coelicolor (path:sco00230); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120),0,0,0,0.0,0.0,0.010977087289206643
SCO_0641,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5379,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1094,False,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2625,False,,GO:0016747,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0280,False,,GO:0016818;GO:0046872,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5892,False,Secondary Metabolism,,Prodigiosin biosynthesis - Streptomyces coelicolor (path:sco00333); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110),0,0,0,0.0,0.0,0.010977087289206643
SCO_5935,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0728,False,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1226,False,,GO:0004553;GO:0030246;GO:0005975;GO:0005576,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7078,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0519,False,,GO:0016491,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5352,False,,,Aminoacyl-tRNA biosynthesis - Streptomyces coelicolor (path:sco00970),0,0,0,0.0,0.0,0.010977087289206643
SCO_5992,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4421,True,,GO:0003677,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4143,False,,GO:0016787,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3716,False,,GO:0008556;GO:0006813;GO:0016020,Two-component system - Streptomyces coelicolor (path:sco02020),0,0,0,0.0,0.0,0.010977087289206643
SCO_4284,False,,GO:0008448;GO:0006044;GO:0016787,Amino sugar and nucleotide sugar metabolism - Streptomyces coelicolor (path:sco00520); Metabolic pathways - Streptomyces coelicolor (path:sco01100),0,0,0,0.0,0.0,0.010977087289206643
SCO_0748,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2920,False,,GO:0008233;GO:0006508,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7192,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2023,False,,GO:0004252;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1755,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4838,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0417,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4396,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7616,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7946,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2556,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2704,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6220,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1147,False,,GO:0005524;GO:0016887,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0585,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2680,False,,GO:0007165,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3819,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7476,False,,GO:0016829;GO:0042597,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4314,False,,GO:0046872,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0131,False,,GO:0003824,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0738,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1133,False,,GO:0071949,Purine metabolism - Streptomyces coelicolor (path:sco00230); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Nucleotide metabolism - Streptomyces coelicolor (path:sco01232),0,0,0,0.0,0.0,0.010977087289206643
SCO_5134,False,Amino Acid Metabolism; Secondary Metabolism,GO:0016747,Arginine biosynthesis - Streptomyces coelicolor (path:sco00220); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230),0,0,0,0.0,0.0,0.010977087289206643
SCO_5478,False,,GO:0055085;GO:0016020,Quorum sensing - Streptomyces coelicolor (path:sco02024),0,0,0,0.0,0.0,0.010977087289206643
SCO_1126,False,,GO:0016758;GO:0009247,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0802,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_6989,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_1643,False,,GO:0051603;GO:0005839;GO:0004298;GO:0019773,Proteasome - Streptomyces coelicolor (path:sco03050),0,0,0,0.0,0.0,0.010977087289206643
SCO_2338,False,,GO:0008171,,0,0,0,0.0,0.0,0.010977087289206643
SCO_5770,False,,GO:0006282,,0,0,0,0.0,0.0,0.010977087289206643
SCO_7768,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2393,False,Carbon Metabolism; Secondary Metabolism,GO:0030246;GO:0016853;GO:0005975;GO:0003824;GO:0019318,Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Galactose metabolism - Streptomyces coelicolor (path:sco00052); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120),0,0,0,0.0,0.0,0.010977087289206643
SCO_1854,False,,GO:0046873;GO:0030001;GO:0055085;GO:0016020,,0,0,0,0.0,0.0,0.010977087289206643
SCO_3293,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_4218,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_0878,False,,,,0,0,0,0.0,0.0,0.010977087289206643
SCO_2973,False,,GO:0004672;GO:0005524;GO:0006468,,0,0,0,0.0,0.0,0.010977087289206643
